t , y
24.174174174174176 , -1.9805544832207608e+20, 3.961108966441515e+20
24.224224224224226 , -2.18946032059889e+20, 4.378920641197771e+20
24.274274274274276 , -2.4202867356245783e+20, 4.840573471249147e+20
24.324324324324326 , -2.675220797694064e+20, 5.3504415953881255e+20
24.374374374374376 , -2.957216759596019e+20, 5.914433519192037e+20
24.424424424424426 , -3.268790936004873e+20, 6.537581872009744e+20
24.474474474474476 , -3.612779482429795e+20, 7.225558964859589e+20
24.524524524524526 , -3.992533057904196e+20, 7.985066115808391e+20
24.574574574574577 , -4.411916824985726e+20, 8.823833649971452e+20
24.624624624624627 , -4.8753104497562753e+20, 9.750620899512551e+20
24.674674674674677 , -5.3876081018219725e+20, 1.0775216203643948e+21
24.724724724724727 , -5.95421845431319e+20, 1.190843690862638e+21
24.774774774774777 , -6.581064683884534e+20, 1.3162129367769067e+21
24.824824824824827 , -7.274584470714854e+20, 1.454916894142971e+21
24.874874874874877 , -8.041729998507242e+20, 1.6083459997014486e+21
24.924924924924927 , -8.889967954489024e+20, 1.777993590897805e+21
24.974974974974977 , -9.827279529411772e+20, 1.9654559058823547e+21
25.025025025025027 , -1.086241681005213e+21, 2.172483362010426e+21
25.075075075075077 , -1.2007385648140711e+21, 2.4014771296281423e+21
25.125125125125127 , -1.3272610661882703e+21, 2.6545221323765407e+21
25.175175175175177 , -1.4669515379504946e+21, 2.933903075900989e+21
25.225225225225227 , -1.6211632848013883e+21, 3.2423265696027766e+21
25.275275275275277 , -1.791460563319558e+21, 3.582921126639116e+21
25.325325325325327 , -1.9796185819615708e+21, 3.9592371639231416e+21
25.375375375375377 , -2.187623501061956e+21, 4.375247002123912e+21
25.425425425425427 , -2.4176724328332033e+21, 4.835344865666407e+21
25.475475475475477 , -2.672173441365765e+21, 5.34434688273153e+21
25.525525525525527 , -2.9537455426280526e+21, 5.907491085256105e+21
25.575575575575577 , -3.2652187044664406e+21, 6.530437408932882e+21
25.625625625625627 , -3.609633846605265e+21, 7.219267693210532e+21
25.675675675675677 , -3.9902428406468224e+21, 7.980485681293646e+21
25.725725725725727 , -4.410562313393504e+21, 8.821124626787008e+21
25.775775775775777 , -4.875437378518611e+21, 9.75087475703722e+21
25.825825825825827 , -5.389209676408456e+21, 1.0778419352816912e+22
25.875875875875877 , -5.956478918471614e+21, 1.1912957836943226e+22
25.925925925925927 , -6.582709741092265e+21, 1.3165419482184528e+22
25.975975975975977 , -7.274231705630201e+21, 1.4548463411260402e+22
26.026026026026027 , -8.038239298420824e+21, 1.6076478596841646e+22
26.076076076076077 , -8.882791930775143e+21, 1.7765583861550282e+22
26.126126126126128 , -9.816813938979774e+21, 1.9633627877959547e+22
26.176176176176178 , -1.0850094584296949e+22, 2.1700189168593898e+22
26.226226226226228 , -1.1993288052964501e+22, 2.3986576105929007e+22
26.276276276276278 , -1.3257913456195883e+22, 2.6515826912391766e+22
26.326326326326328 , -1.465635483018015e+22, 2.93127096603603e+22
26.376376376376378 , -1.620186113608196e+22, 3.240372227216392e+22
26.426426426426428 , -1.7908625291340312e+22, 3.5817250582680624e+22
26.476476476476478 , -1.979605186738496e+22, 3.959210373476993e+22
26.526526526526528 , -2.1882318527403143e+22, 4.3764637054806295e+22
26.576576576576578 , -2.418593993625644e+22, 4.837187987251289e+22
26.626626626626628 , -2.6728977042540247e+22, 5.345795408508051e+22
26.676676676676678 , -2.9537037078583782e+22, 5.907407415716758e+22
26.726726726726728 , -3.2639273560450076e+22, 6.527854712090016e+22
26.776776776776778 , -3.6068386287935977e+22, 7.2136772575871954e+22
26.826826826826828 , -3.986062134457218e+22, 7.972124268914432e+22
26.876876876876878 , -4.405577109762314e+22, 8.811154219524622e+22
26.926926926926928 , -4.8697174198087185e+22, 9.739434839617427e+22
26.976976976976978 , -5.383171558069644e+22, 1.0766343116139272e+23
27.027027027027028 , -5.950982646391684e+22, 1.1901965292783346e+23
27.077077077077078 , -6.578548434994816e+22, 1.3157096869989602e+23
27.127127127127128 , -7.271624676189489e+22, 1.4543249352378972e+23
27.177177177177178 , -8.037917054209742e+22, 1.607583410841948e+23
27.227227227227228 , -8.885075750566615e+22, 1.7770151501133222e+23
27.27727727727728 , -9.820550668295348e+22, 1.9641101336590685e+23
27.32732732732733 , -1.0853245724209882e+23, 2.1706491448419754e+23
27.37737737737738 , -1.1993518848902856e+23, 2.39870376978057e+23
27.42742742742743 , -1.3253181986745602e+23, 2.650636397349119e+23
27.47747747747748 , -1.4645501095888155e+23, 2.9291002191776297e+23
27.52752752752753 , -1.618519614825924e+23, 3.237039229651846e+23
27.57757757757758 , -1.7888441129566284e+23, 3.577688225913255e+23
27.62762762762763 , -1.9772864039295404e+23, 3.9545728078590796e+23
27.67767767767768 , -2.1857546890711423e+23, 4.371509378142283e+23
27.72772772772773 , -2.416302571085786e+23, 4.83260514217157e+23
27.77777777777778 , -2.671129054055691e+23, 5.342258108111379e+23
27.82782782782783 , -2.9525785434409503e+23, 5.905157086881897e+23
27.87787787787788 , -3.263686683316151e+23, 6.527373366632303e+23
27.92792792792793 , -3.6076840636998057e+23, 7.215368127399613e+23
27.97797797797798 , -3.9875690258613574e+23, 7.975138051722719e+23
28.02802802802803 , -4.4069343331475244e+23, 8.813868666295053e+23
28.07807807807808 , -4.869968909908294e+23, 9.73993781981659e+23
28.12812812812813 , -5.3814578414969257e+23, 1.0762915682993853e+24
28.17817817817818 , -5.946782374269952e+23, 1.1893564748539903e+24
28.22822822822823 , -6.571919915587177e+23, 1.3143839831174348e+24
28.27827827827828 , -7.263444033811673e+23, 1.452688806762334e+24
28.32832832832833 , -8.028524458309789e+23, 1.6057048916619572e+24
28.37837837837838 , -8.874927079451145e+23, 1.7749854158902282e+24
28.42842842842843 , -9.811013948608631e+23, 1.9622027897217246e+24
28.47847847847848 , -1.084574327815841e+24, 2.16914865563168e+24
28.52852852852853 , -1.198866944147991e+24, 2.39773388829598e+24
28.57857857857858 , -1.3251757242501826e+24, 2.650351448500364e+24
28.62862862862863 , -1.464857732585477e+24, 2.9297154651709533e+24
28.67867867867868 , -1.6191239028923206e+24, 3.2382478057846406e+24
28.72872872872873 , -1.7894235514760002e+24, 3.5788471029520004e+24
28.77877877877878 , -1.9774504269484485e+24, 3.954900853896897e+24
28.82882882882883 , -2.1851427102282443e+24, 4.3702854204564886e+24
28.87887887887888 , -2.4146830145406126e+24, 4.829366029081225e+24
28.92892892892893 , -2.668498385417424e+24, 5.336996770834848e+24
28.97897897897898 , -2.949260300697197e+24, 5.898520601394392e+24
29.02902902902903 , -3.2598846705250935e+24, 6.519769341050185e+24
29.07907907907908 , -3.603531837352923e+24, 7.207063674705843e+24
29.12912912912913 , -3.9836065759391415e+24, 7.967213151878277e+24
29.17917917917918 , -4.40375809334885e+24, 8.807516186697692e+24
29.22922922922923 , -4.867880028953796e+24, 9.73576005790758e+24
29.27927927927928 , -5.380698198383455e+24, 1.0761396396766908e+25
29.32932932932933 , -5.947877440554674e+24, 1.1895754881109346e+25
29.37937937937938 , -6.57432922373196e+24, 1.3148658447463917e+25
29.42942942942943 , -7.265898501419988e+24, 1.4531797002839975e+25
29.47947947947948 , -8.029432425392101e+24, 1.6058864850784199e+25
29.52952952952953 , -8.8727803456903e+24, 1.77455606913806e+25
29.57957957957958 , -9.80479381062525e+24, 1.960958762125051e+25
29.62962962962963 , -1.0835326566776286e+25, 2.167065313355258e+25
29.67967967967968 , -1.1975234558991392e+25, 2.3950469117982806e+25
29.72972972972973 , -1.323637593038723e+25, 2.647275186077449e+25
29.77977977977978 , -1.4631611022349113e+25, 2.9263222044698274e+25
29.82982982982983 , -1.6174802374531025e+25, 3.2349604749062107e+25
29.87987987987988 , -1.788081472485561e+25, 3.5761629449711293e+25
29.929929929929934 , -1.9765515009514315e+25, 3.953103001902872e+25
29.979979979979984 , -2.184761469772303e+25, 4.3695229395446065e+25
30.030030030030034 , -2.4150616284638146e+25, 4.83012325692763e+25
30.080080080080084 , -2.669453164306826e+25, 5.338906328613653e+25
30.130130130130134 , -2.9502926364106414e+25, 5.9005852728212845e+25
30.180180180180184 , -3.2603475157576685e+25, 6.5206950315153395e+25
30.230230230230234 , -3.6027961852034197e+25, 7.205592370406843e+25
30.280280280280284 , -3.981227939476511e+25, 7.962455878953026e+25
30.330330330330334 , -4.399642985178662e+25, 8.79928597035733e+25
30.380380380380384 , -4.862452440784696e+25, 9.724904881569404e+25
30.430430430430434 , -5.374478336642545e+25, 1.0748956673285104e+26
30.480480480480484 , -5.940953614973237e+25, 1.1881907229946492e+26
30.530530530530534 , -6.567522129870909e+25, 1.3135044259741845e+26
30.580580580580584 , -7.260238647302804e+25, 1.4520477294605639e+26
30.630630630630634 , -8.025568845109265e+25, 1.605113769021857e+26
30.680680680680684 , -8.87094211544002e+25, 1.774188423088004e+26
30.730730730730734 , -9.806049978283321e+25, 1.9612099956566643e+26
30.780780780780784 , -1.0839085859748268e+26, 2.167817171949653e+26
30.830830830830834 , -1.1979548169262549e+26, 2.3959096338525094e+26
30.880880880880884 , -1.3238620098324802e+26, 2.64772401966496e+26
30.930930930930934 , -1.462916962050461e+26, 2.925833924100922e+26
30.980980980980984 , -1.6165749491442513e+26, 3.2331498982885034e+26
31.031031031031034 , -1.786459724884999e+26, 3.572919449769999e+26
31.081081081081084 , -1.974363521250948e+26, 3.948727042501897e+26
31.131131131131134 , -2.182247048427435e+26, 4.364494096854873e+26
31.181181181181184 , -2.412239494806894e+26, 4.824478989613792e+26
31.231231231231234 , -2.6666385269888523e+26, 5.33327705397771e+26
31.281281281281284 , -2.9479102897799333e+26, 5.895820579559872e+26
31.331331331331334 , -3.258689406193853e+26, 6.517378812387714e+26
31.381381381381384 , -3.6019350880347015e+26, 7.203870176069406e+26
31.431431431431434 , -3.9816190329016955e+26, 7.963238065803394e+26
31.481481481481485 , -4.401112854188459e+26, 8.802225708376923e+26
31.531531531531535 , -4.8642438683076586e+26, 9.728487736615323e+26
31.581581581581585 , -5.3755301701119054e+26, 1.0751060340223818e+27
31.631631631631635 , -5.940180632893761e+26, 1.1880361265787528e+27
31.681681681681685 , -6.564094908385731e+26, 1.3128189816771474e+27
31.731731731731735 , -7.253863426760276e+26, 1.450772685352056e+27
31.781781781781785 , -8.016767396629794e+26, 1.6033534793259602e+27
31.831831831831835 , -8.86077880504664e+26, 1.7721557610093297e+27
31.881881881881885 , -9.794560417503114e+26, 1.9589120835006245e+27
31.931931931931935 , -1.082746577793146e+27, 2.1654931555862943e+27
31.981981981981985 , -1.1969539208703874e+27, 2.3939078417407775e+27
32.032032032032035 , -1.32315158106325e+27, 2.646303162126504e+27
32.08208208208208 , -1.4625224500467412e+27, 2.9250449000934814e+27
32.132132132132135 , -1.6166837203715478e+27, 3.2333674407430946e+27
32.18218218218218 , -1.7870300571547327e+27, 3.5740601143094637e+27
32.232232232232235 , -1.9751031758132055e+27, 3.9502063516264087e+27
32.28228228228228 , -2.1827280182185925e+27, 4.365456036437183e+27
32.332332332332335 , -2.4120127526974528e+27, 4.8240255053949033e+27
32.38238238238238 , -2.665348774031037e+27, 5.330697548062074e+27
32.432432432432435 , -2.9454107034555564e+27, 5.890821406911113e+27
32.48248248248248 , -3.255156388661884e+27, 6.51031277732377e+27
32.532532532532535 , -3.5978269037958837e+27, 7.19565380759177e+27
32.58258258258258 , -3.97694654945805e+27, 7.953893098916103e+27
32.632632632632635 , -4.3963228527039026e+27, 8.792645705407811e+27
32.68268268268268 , -4.860046567043551e+27, 9.72009313408711e+27
32.732732732732735 , -5.372491672442179e+27, 1.0744983344884364e+28
32.78278278278278 , -5.938405291928694e+27, 1.1876810583857396e+28
32.832832832832835 , -6.564327411093919e+27, 1.3128654822187847e+28
32.88288288288288 , -7.256057611472958e+27, 1.4512115222945925e+28
32.932932932932935 , -8.019804234785771e+27, 1.6039608469571551e+28
32.98298298298298 , -8.86293688112464e+27, 1.7725873762249288e+28
33.033033033033036 , -9.793986408955033e+27, 1.958797281791007e+28
33.08308308308308 , -1.0822644935114642e+28, 2.1645289870229285e+28
33.133133133133136 , -1.1959765834814454e+28, 2.39195316696289e+28
33.18318318318318 , -1.3217363741637565e+28, 2.643472748327512e+28
33.233233233233236 , -1.4608614547540491e+28, 2.921722909508096e+28
33.28328328328328 , -1.6147855402851717e+28, 3.2295710805703394e+28
33.333333333333336 , -1.7850584716273298e+28, 3.5701169432546543e+28
33.38338338338338 , -1.9733462154879095e+28, 3.946692430975812e+28
33.433433433433436 , -2.1814308644116717e+28, 4.362861728823336e+28
33.48348348348348 , -2.4112257916734812e+28, 4.822451583346961e+28
33.533533533533536 , -2.665356248169099e+28, 5.330712496338196e+28
33.58358358358358 , -2.94624671968232e+28, 5.892493439364639e+28
33.633633633633636 , -3.2563964204259834e+28, 6.512792840851967e+28
33.68368368368368 , -3.5987806928081645e+28, 7.197561385616329e+28
33.733733733733736 , -3.9768510074325295e+28, 7.95370201486506e+28
33.78378378378378 , -4.394534963097946e+28, 8.789069926195894e+28
33.833833833833836 , -4.856236286798913e+28, 9.712472573597827e+28
33.88388388388388 , -5.3668348337250825e+28, 1.0733669667450167e+29
33.933933933933936 , -5.931686587261792e+28, 1.1863373174523585e+29
33.98398398398398 , -6.5566236589894745e+28, 1.311324731797895e+29
34.034034034034036 , -7.247954288684311e+28, 1.449590857736862e+29
34.08408408408408 , -8.01246284431751e+28, 1.6024925688635017e+29
34.134134134134136 , -8.857409822056099e+28, 1.7714819644112197e+29
34.18418418418419 , -9.790543598036731e+28, 1.9581087196073463e+29
34.234234234234236 , -1.0822316071571002e+29, 2.1644632143142004e+29
34.28428428428429 , -1.196291567422134e+29, 2.3925831348442675e+29
34.334334334334336 , -1.3222399730335745e+29, 2.644479946067148e+29
34.38438438438439 , -1.4612777740141963e+29, 2.9225555480283913e+29
34.434434434434436 , -1.6148011379746038e+29, 3.2296022759492055e+29
34.48448448448449 , -1.7844014501133903e+29, 3.568802900226779e+29
34.53453453453454 , -1.9718653132169637e+29, 3.9437306264339254e+29
34.58458458458459 , -2.1791745476597386e+29, 4.358349095319476e+29
34.63463463463464 , -2.408506191403923e+29, 4.817012382807845e+29
34.68468468468469 , -2.6622324999997545e+29, 5.3244649999995084e+29
34.73473473473474 , -2.94292094658524e+29, 5.88584189317048e+29
34.78478478478479 , -3.253334221886443e+29, 6.506668443772886e+29
34.83483483483484 , -3.5964302342171646e+29, 7.192860468434329e+29
34.88488488488489 , -3.9753621094793004e+29, 7.9507242189586e+29
34.93493493493494 , -4.3942538830163886e+29, 8.788507766032779e+29
34.98498498498499 , -4.857407386243018e+29, 9.714814772486037e+29
35.03503503503504 , -5.368868913654981e+29, 1.0737737827309964e+30
35.08508508508509 , -5.9334847008473314e+29, 1.1866969401694664e+30
35.13513513513514 , -6.556901396139699e+29, 1.31138027922794e+30
35.18518518518519 , -7.24556606057693e+29, 1.449113212115386e+30
35.23523523523524 , -8.006726167928385e+29, 1.601345233585677e+30
35.28528528528529 , -8.84842960468871e+29, 1.7696859209377423e+30
35.33533533533534 , -9.779524670076985e+29, 1.955904934015397e+30
35.38538538538539 , -1.0809660076037668e+30, 2.1619320152075338e+30
35.43543543543544 , -1.1949284947239545e+30, 2.389856989447909e+30
35.48548548548549 , -1.3209648821076896e+30, 2.641929764215379e+30
35.53553553553554 , -1.460280164766821e+30, 2.920560329533642e+30
35.58558558558559 , -1.6141593789857596e+30, 3.228318757971519e+30
35.63563563563564 , -1.7842270877405833e+30, 3.5684541754811667e+30
35.68568568568569 , -1.97229373897943e+30, 3.94458747795886e+30
35.73573573573574 , -2.1799915837012795e+30, 4.359983167402559e+30
35.78578578578579 , -2.4092757364643255e+30, 4.818551472928651e+30
35.83583583583584 , -2.6624294894959877e+30, 5.324858978991975e+30
35.88588588588589 , -2.9420643126931747e+30, 5.884128625386349e+30
35.93593593593594 , -3.2511198536219933e+30, 6.502239707243987e+30
35.98598598598599 , -3.59286393751807e+30, 7.18572787503614e+30
36.03603603603604 , -3.970892567286195e+30, 7.94178513457239e+30
36.08608608608609 , -4.3891299235007166e+30, 8.778259847001433e+30
36.13613613613614 , -4.8518283644051056e+30, 9.703656728810211e+30
36.18618618618619 , -5.363568425912435e+30, 1.072713685182487e+31
36.23623623623624 , -5.929258821604853e+30, 1.1858517643209706e+31
36.28628628628629 , -6.554136442734164e+30, 1.3108272885468328e+31
36.33633633633634 , -7.244613795848657e+30, 1.4489227591697314e+31
36.38638638638639 , -8.00826191139174e+30, 1.6016523822783482e+31
36.43643643643644 , -8.851692695961527e+30, 1.7703385391923056e+31
36.48648648648649 , -9.782791560169641e+30, 1.9565583120339286e+31
36.53653653653654 , -1.0810789477726247e+31, 2.16215789554525e+31
36.58658658658659 , -1.1946262985441113e+31, 2.3892525970882226e+31
36.63663663663664 , -1.3201134183222428e+31, 2.6402268366444857e+31
36.68668668668669 , -1.4588670734078113e+31, 2.9177341468156225e+31
36.73673673673674 , -1.612348586411438e+31, 3.224697172822875e+31
36.78678678678679 , -1.7821538362537313e+31, 3.564307672507461e+31
36.83683683683684 , -1.9700132581651127e+31, 3.940026516330223e+31
36.88688688688689 , -2.1777918436860094e+31, 4.355583687372016e+31
36.93693693693694 , -2.40748914066664e+31, 4.814978281333275e+31
36.98698698698699 , -2.6612392532672533e+31, 5.3224785065345e+31
37.03703703703704 , -2.9415792735997015e+31, 5.883158547199403e+31
37.08708708708709 , -3.251655855100114e+31, 6.503311710200227e+31
37.13713713713714 , -3.5941593845193583e+31, 7.188318769038717e+31
37.18718718718719 , -3.9722693482271233e+31, 7.9445386964542465e+31
37.23723723723724 , -4.389716927672297e+31, 8.779433855344594e+31
37.28728728728729 , -4.850784999383396e+31, 9.701569998766792e+31
37.33733733733734 , -5.360308134968091e+31, 1.0720616269936186e+32
37.38738738738739 , -5.923672601113734e+31, 1.1847345202227471e+32
37.43743743743744 , -6.54681635958677e+31, 1.3093632719173549e+32
37.48748748748749 , -7.236229067233392e+31, 1.4472458134466795e+32
37.53753753753754 , -7.998952075978818e+31, 1.599790415195765e+32
37.58758758758759 , -8.842578432828082e+31, 1.768515686565619e+32
37.63763763763764 , -9.77525287986517e+31, 1.955050575973037e+32
37.68768768768769 , -1.0805671854253972e+32, 2.1611343708507986e+32
37.73773773773774 , -1.194390034187582e+32, 2.388780068375164e+32
37.78778778778779 , -1.3202936946483396e+32, 2.640587389296679e+32
37.83783783783784 , -1.4593781160843415e+32, 2.9187562321686833e+32
37.88788788788789 , -1.6129249386634726e+32, 3.2258498773269455e+32
37.93793793793794 , -1.7824420033618452e+32, 3.5648840067236904e+32
37.98798798798799 , -1.9696633519639752e+32, 3.9393267039279504e+32
38.03803803803804 , -2.176549227062589e+32, 4.353098454125177e+32
38.08808808808809 , -2.405286072058835e+32, 4.8105721441176685e+32
38.13813813813814 , -2.6582865311620516e+32, 5.3165730623241e+32
38.18818818818819 , -2.9381894493900235e+32, 5.876378898780042e+32
38.23823823823824 , -3.2478598725686964e+32, 6.495719745137387e+32
38.28828828828829 , -3.5903890473324956e+32, 7.180778094664981e+32
38.33833833833834 , -3.969094421123971e+32, 7.93818884224793e+32
38.38838838838839 , -4.38751964219419e+32, 8.775039284388366e+32
38.43843843843844 , -4.8496698667668045e+32, 9.699339733533606e+32
38.48848848848849 , -5.36088175960501e+32, 1.0721763519210017e+33
38.53853853853854 , -5.925674928079779e+32, 1.1851349856159554e+33
38.58858858858859 , -6.5492141003412e+32, 1.3098428200682398e+33
38.63863863863864 , -7.237591451739325e+32, 1.4475182903478647e+33
38.68868868868869 , -7.997826604824862e+32, 1.599565320964972e+33
38.73873873873874 , -8.837866629348406e+32, 1.7675733258696807e+33
38.78878878878879 , -9.766586042261294e+32, 1.9533172084522583e+33
38.83883883883884 , -1.0793786807714658e+33, 2.1587573615429315e+33
38.88888888888889 , -1.1930198337060476e+33, 2.386039667412095e+33
38.93893893893894 , -1.31874774888504e+33, 2.63749549777008e+33
38.98898898898899 , -1.457820856883706e+33, 2.915641713767412e+33
39.03903903903904 , -1.611590332997263e+33, 3.223180665994526e+33
39.08908908908909 , -1.781500097241039e+33, 3.563000194482078e+33
39.13913913913914 , -1.9691494226431722e+33, 3.938298845286344e+33
39.18918918918919 , -2.1767154241358214e+33, 4.3534308482716433e+33
39.23923923923924 , -2.4060647941155251e+33, 4.812129588231051e+33
39.28928928928929 , -2.659278170641036e+33, 5.318556341282075e+33
39.33933933933934 , -2.938816454916691e+33, 5.877632909833385e+33
39.38938938938939 , -3.2475208112926976e+33, 6.495041622585399e+33
39.43943943943944 , -3.588612667264818e+33, 7.177225334529639e+33
39.48948948948949 , -3.965693713474716e+33, 7.931387426949437e+33
39.53953953953954 , -4.3827459037095775e+33, 8.765491807419161e+33
39.58958958958959 , -4.8441314549025285e+33, 9.688262909805062e+33
39.63963963963964 , -5.354592847132169e+33, 1.0709185694264342e+34
39.68968968968969 , -5.919252823623093e+33, 1.183850564724619e+34
39.73973973973974 , -6.543614390745312e+33, 1.3087228781490635e+34
39.78978978978979 , -7.233560818014893e+33, 1.4467121636029803e+34
39.83983983983984 , -7.995502622355636e+33, 1.5991005244711264e+34
39.88988988988989 , -8.838262057550962e+33, 1.767652411510192e+34
39.93993993993994 , -9.769589675955538e+33, 1.9539179351911077e+34
39.98998998998999 , -1.079786479383189e+34, 2.1595729587663783e+34
40.04004004004004 , -1.193302584649423e+34, 2.386605169298847e+34
40.090090090090094 , -1.318657038830964e+34, 2.637314077661929e+34
40.14014014014014 , -1.4571555092696766e+34, 2.914311018539355e+34
40.190190190190194 , -1.6102595752127264e+34, 3.2205191504254537e+34
40.24024024024024 , -1.77958672781242e+34, 3.55917345562484e+34
40.290290290290294 , -1.9669103701263806e+34, 3.9338207402527603e+34
40.34034034034034 , -2.1741598171173556e+34, 4.348319634234709e+34
40.390390390390394 , -2.4034202956534294e+34, 4.806840591306856e+34
40.44044044044044 , -2.656932944507787e+34, 5.313865889015569e+34
40.490490490490494 , -2.937094814358976e+34, 5.874189628717946e+34
40.54054054054054 , -3.246486378764459e+34, 6.492972757528914e+34
40.590590590590594 , -3.5886569025344234e+34, 7.177313805068844e+34
40.64064064064064 , -3.9668415158188867e+34, 7.933683031637773e+34
40.690690690690694 , -4.384413702178661e+34, 8.768827404357323e+34
40.74074074074074 , -4.845386200449644e+34, 9.69077240089929e+34
40.790790790790794 , -5.354411004743297e+34, 1.0708822009486595e+35
40.84084084084084 , -5.916779364446117e+34, 1.1833558728892235e+35
40.890890890890894 , -6.538421784220219e+34, 1.3076843568440439e+35
40.94094094094094 , -7.225908024002693e+34, 1.4451816048005386e+35
40.990990990990994 , -7.9864470990063185e+34, 1.5972894198012637e+35
41.04104104104104 , -8.82788727971877e+34, 1.7655774559437536e+35
41.091091091091094 , -9.758716091903494e+34, 1.9517432183806985e+35
41.14114114114114 , -1.0788060316598743e+35, 2.157612063319748e+35
41.191191191191194 , -1.1925685990118646e+35, 2.3851371980237285e+35
41.24124124124124 , -1.3182028366292482e+35, 2.6364056732584957e+35
41.291291291291294 , -1.4571253218524023e+35, 2.9142506437048038e+35
41.34134134134134 , -1.6106935179719396e+35, 3.2213870359438777e+35
41.391391391391394 , -1.7802651171328908e+35, 3.56053023426578e+35
41.44144144144144 , -1.967459912893442e+35, 3.934919825786883e+35
41.491491491491495 , -2.1741598002251275e+35, 4.348319600450254e+35
41.54154154154154 , -2.402508775512618e+35, 4.805017551025235e+35
41.591591591591595 , -2.654912936553954e+35, 5.309825873107909e+35
41.64164164164164 , -2.9340404825602872e+35, 5.868080965120576e+35
41.691691691691695 , -3.2428217141561672e+35, 6.485643428312338e+35
41.74174174174174 , -3.584449033379224e+35, 7.168898066758453e+35
41.791791791791795 , -3.962376943680519e+35, 7.924753887361045e+35
41.84184184184184 , -4.380322049924157e+35, 8.760644099848326e+35
41.891891891891895 , -4.8422630583877176e+35, 9.684526116775448e+35
41.94194194194194 , -5.352440807708458e+35, 1.0704881615416919e+36
41.991991991991995 , -5.916458671902898e+35, 1.1832917343805797e+36
42.04204204204204 , -6.5400418050340655e+35, 1.3080083610068134e+36
42.092092092092095 , -7.228652451449756e+35, 1.4457304902899515e+36
42.14214214214214 , -7.988827498968928e+35, 1.5977654997937857e+36
42.192192192192195 , -8.828178478882491e+35, 1.7656356957764982e+36
42.24224224224224 , -9.755391565952438e+35, 1.9510783131904875e+36
42.292292292292295 , -1.0780227578412802e+36, 2.1560455156825604e+36
42.34234234234234 , -1.1913521977968606e+36, 2.3827043955937218e+36
42.392392392392395 , -1.3167184869797022e+36, 2.6334369739594047e+36
42.44244244244244 , -1.4554201002546078e+36, 2.910840200509216e+36
42.492492492492495 , -1.6088629768336102e+36, 3.2177259536672205e+36
42.54254254254254 , -1.778560520275811e+36, 3.5571210405516226e+36
42.592592592592595 , -1.9661335984875604e+36, 3.9322671969751226e+36
42.64264264264264 , -2.1733105437222596e+36, 4.346621087444521e+36
42.692692692692695 , -2.4022975370057744e+36, 4.804595074011549e+36
42.74274274274275 , -2.6555085922937913e+36, 5.3110171845875826e+36
42.792792792792795 , -2.9351446369441184e+36, 5.870289273888237e+36
42.84284284284285 , -3.2438430437933055e+36, 6.487686087586611e+36
42.892892892892895 , -3.584681800849021e+36, 7.169363601698042e+36
42.94294294294295 , -3.961179511290402e+36, 7.922359022580806e+36
42.992992992992995 , -4.3772953934676697e+36, 8.754590786935339e+36
43.04304304304305 , -4.837429280902554e+36, 9.674858561805108e+36
43.093093093093096 , -5.346421622287822e+36, 1.0692843244575645e+37
43.14314314314315 , -5.909553481487805e+36, 1.1819106962975608e+37
43.193193193193196 , -6.532546537537809e+36, 1.3065093075075615e+37
43.24324324324325 , -7.221563084644768e+36, 1.444312616928953e+37
43.293293293293296 , -7.983206032186526e+36, 1.596641206437305e+37
43.34334334334335 , -8.82451890471263e+36, 1.7649037809425252e+37
43.393393393393396 , -9.754204607830839e+36, 1.950840921566168e+37
43.44344344344345 , -1.0782376560504934e+37, 2.1564753121009873e+37
43.493493493493496 , -1.1917939188260284e+37, 2.3835878376520572e+37
43.54354354354355 , -1.3171530430896152e+37, 2.634306086179231e+37
43.593593593593596 , -1.4555594796941205e+37, 2.911118959388242e+37
43.64364364364365 , -1.608438336365495e+37, 3.2168766727309907e+37
43.693693693693696 , -1.7773953777026149e+37, 3.55479075540523e+37
43.74374374374375 , -1.964217025177455e+37, 3.92843405035491e+37
43.793793793793796 , -2.1708703571348987e+37, 4.341740714269797e+37
43.84384384384385 , -2.399503108792949e+37, 4.799006217585898e+37
43.893893893893896 , -2.6524436722424936e+37, 5.304887344484986e+37
43.94394394394395 , -2.9322010964475655e+37, 5.864402192895131e+37
43.993993993993996 , -3.241465087245054e+37, 6.482930174490108e+37
44.04404404404405 , -3.5831060073450273e+37, 7.166212014690055e+37
44.094094094094096 , -3.9605646828024495e+37, 7.921129365604895e+37
44.14414414414415 , -4.378051886789718e+37, 8.756103773579433e+37
44.194194194194196 , -4.839186012743218e+37, 9.678372025486431e+37
44.24424424424425 , -5.3482567438551555e+37, 1.0696513487710303e+38
44.294294294294296 , -5.91029447557369e+37, 1.182058895114737e+38
44.34434434434435 , -6.531070315603515e+37, 1.306214063120702e+38
44.394394394394396 , -7.217096083905217e+37, 1.4434192167810424e+38
44.44444444444445 , -7.975624312695984e+37, 1.5951248625391957e+38
44.4944944944945 , -8.81464824644882e+37, 1.762929649289763e+38
44.54454454454455 , -9.742901841893414e+37, 1.9485803683786816e+38
44.5945945945946 , -1.0769859768015176e+38, 2.153971953603034e+38
44.64464464464465 , -1.1905737406056314e+38, 2.3811474812112616e+38
44.6946946946947 , -1.3161490849514635e+38, 2.6322981699029247e+38
44.74474474474475 , -1.4548816904144866e+38, 2.90976338082897e+38
44.7947947947948 , -1.6081354639020598e+38, 3.2162709278041214e+38
